date/time,type,pid,description,quantity,fulfilment,product sales,postage credits,selling fees,fbsp fees,total
8 Apr 2021 22:51:54 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 irresistible hand knits for babies: 20 irresistible knits for babies,1,Partner,9.99,0,-2.53,-2.21,5.25
8 Apr 2021 23:18:10 UTC,Order,Y0-L60Y-6NLN,Why Willows Weep: Contemporary Tales from the Woods,1,Partner,8.33,3.99,-2.27,-5.08,4.97
9 Apr 2021 00:18:09 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 irresistible hand knits for babies: 20 irresistible knits for babies,1,Partner,9.99,0,-2.53,-2.21,5.25
9 Apr 2021 06:48:08 UTC,Order,PB-RZM7-XJ47,High Tea in Mosul: The true story of two Englishwomen in war-torn Iraq,1,Seller,3.99,0,-1.2,0,2.79
9 Apr 2021 06:48:49 UTC,Order,D3-FPFB-8BLJ,Vengeful,1,Seller,6.35,0,-1.97,0,4.38
9 Apr 2021 13:25:39 UTC,Order,T1-25C6-OYBH,"From Hell Companion, The",1,Partner,7.99,0,-2.22,-2.21,3.56
9 Apr 2021 14:16:09 UTC,Order,KK-NE8X-EBEX,Oldham Athletic A Pictorial History,1,Partner,6,1.13,-1.92,-1.76,2.32
9 Apr 2021 15:20:08 UTC,Order,DY-B86V-DFFH,"The Penalty King: The Autobiography of Johnny Hubbard, Rangers' Star of the 1950s",1,Partner,7.05,0,-2.08,-2.21,2.76
9 Apr 2021 15:34:27 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 irresistible hand knits for babies: 20 irresistible knits for babies,1,Partner,9.99,0,-2.53,-2.21,5.25
9 Apr 2021 16:38:38 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 irresistible hand knits for babies: 20 irresistible knits for babies,1,Partner,9.99,0,-2.53,-2.21,5.25
9 Apr 2021 16:53:14 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 irresistible hand knits for babies: 20 irresistible knits for babies,1,Partner,9.99,2.25,-2.53,-2.21,5.25
9 Apr 2021 18:46:28 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 irresistible hand knits for babies: 20 irresistible knits for babies,1,Partner,9.99,0,-2.53,-2.21,5.25
9 Apr 2021 19:10:46 UTC,Order,Y0-L60Y-6NLN,Why Willows Weep: Contemporary Tales from the Woods,1,Partner,8.33,0,-2.27,-1.76,4.3
9 Apr 2021 20:24:29 UTC,Order,N5-YYZ5-SLEW,Soldiers of the Queen: Victorian Colonial Conflict in the Words of those who Fought,1,Partner,7,0,-2.07,-2.21,2.72
9 Apr 2021 20:40:38 UTC,Order,VD-Q2BB-BR36,Vengeful,1,Partner,7.24,0,-2.11,-2.21,2.92
9 Apr 2021 21:56:37 UTC,Order,UL-H677-VB92,101 Team Handball (101 Drills),1,Partner,8.01,0.71,-2.23,-1.76,4.02
9 Apr 2021 22:32:44 UTC,Order,KJ-YEMT-HKAM,We're the Famous Man United - Old Trafford in the '80s: The Players' Stories,1,Partner,4.88,0,-1.25,-1.66,1.97
9 Apr 2021 23:26:43 UTC,Order,C7-GFMX-CSBE,TV Go Home,1,Partner,6.3,0,-1.96,-1.76,2.58
10 Apr 2021 00:10:48 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 irresistible hand knits for babies: 20 irresistible knits for babies,1,Partner,9.99,0,-2.53,-2.21,5.25
10 Apr 2021 00:40:00 UTC,Order,04-UGMK-IE1W,"For Richer, For Poorer: Confessions of a Player",1,Partner,5.3,0,-1.81,-2.21,1.28
10 Apr 2021 01:32:33 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 irresistible hand knits for babies: 20 irresistible knits for babies,1,Partner,9.99,0,-2.53,-2.21,5.25
10 Apr 2021 06:56:30 UTC,Order,0L-U6CY-L7AL,First Knits: 20 irresistible hand knits for babies: 20 irresistible knits for babies,1,Seller,7.49,0,-2.15,0,5.34
10 Apr 2021 11:31:45 UTC,Order,VD-Q2BB-BR36,Vengeful,1,Partner,7.24,1.49,-2.11,-2.21,2.92
10 Apr 2021 12:22:07 UTC,Order,04-UGMK-IE1W,"For Richer, For Poorer: Confessions of a Player",1,Partner,5.3,2,-1.81,-3.88,1.61
10 Apr 2021 13:07:34 UTC,Order,0T-T8FN-3NX5,Voyageur: Across the Rocky Mountains in a Birchbark Canoe (The Hungry Student),1,Partner,5.73,0,-1.88,-2.21,1.64
10 Apr 2021 15:30:11 UTC,Order,O6-SHXT-MG2R,A Woman Unknown: Book 4 in the Kate Shackleton mysteries,1,Partner,8.88,1,-2.36,-1.76,4.76
10 Apr 2021 16:59:38 UTC,Order,O6-SHXT-MG2R,A Woman Unknown: Book 4 in the Kate Shackleton mysteries,1,Partner,8.88,0.99,-2.36,-1.76,4.76
10 Apr 2021 19:24:17 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 irresistible hand knits for babies: 20 irresistible knits for babies,1,Partner,9.99,0,-2.53,-2.21,5.25
10 Apr 2021 19:40:12 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 irresistible hand knits for babies: 20 irresistible knits for babies,1,Partner,9.99,0,-2.53,-2.21,5.25
10 Apr 2021 20:33:18 UTC,Order,VD-Q2BB-BR36,Vengeful,1,Partner,7.24,0,-2.11,-2.21,2.92
10 Apr 2021 20:54:49 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 irresistible hand knits for babies: 20 irresistible knits for babies,1,Partner,9.99,0,-2.53,-2.21,5.25
10 Apr 2021 21:27:36 UTC,Order,LH-5B6V-NU6U,MOZ,1,Partner,9,0,-2.38,-2.21,4.41
10 Apr 2021 21:54:24 UTC,Order,LH-5B6V-NU6U,MOZ,1,Partner,11.59,0,-2.77,-2.21,6.61
10 Apr 2021 22:13:36 UTC,Order,RE-0CVB-WELU,Sex & Drugs & Rebel Tours: The England Cricket Team in the 1980s,1,Partner,6.99,0,-2.07,-1.76,3.16
10 Apr 2021 22:41:09 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 irresistible hand knits for babies: 20 irresistible knits for babies,1,Partner,9.99,0,-2.53,-2.21,5.25
10 Apr 2021 23:08:37 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 irresistible hand knits for babies: 20 irresistible knits for babies,1,Partner,9.99,0,-2.53,-2.21,5.25
10 Apr 2021 23:10:37 UTC,Order,14-PX6V-1P05,Red Azalea,1,Partner,4.95,0,-1.25,-1.66,2.04
10 Apr 2021 23:11:37 UTC,Order,VD-Q2BB-BR36,Vengeful,1,Partner,7.24,0.6,-2.11,-2.21,2.92
10 Apr 2021 23:27:36 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 irresistible hand knits for babies: 20 irresistible knits for babies,1,Partner,9.99,0,-2.53,-2.21,5.25
10 Apr 2021 23:30:11 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 irresistible hand knits for babies: 20 irresistible knits for babies,1,Partner,9.99,0,-2.53,-2.21,5.25
11 Apr 2021 01:19:58 UTC,Order,ZU-U62C-XQL8,Death of a Liar (Hamish Macbeth),1,Partner,5.99,0,-1.92,-1.66,2.41
11 Apr 2021 01:26:22 UTC,Order,H0-VB7H-S9ZS,The Chicken that Hatched a Cow,1,Partner,7.05,0,-2.08,-2.32,2.65
11 Apr 2021 03:15:23 UTC,Order,VJ-WFGP-95MI,The Woman Who Shot Mussolini,1,Partner,8.95,0,-2.37,-2.21,4.37
11 Apr 2021 03:22:08 UTC,Order,VD-Q2BB-BR36,Vengeful,1,Partner,7.24,4.18,-2.11,-5.69,3.62
11 Apr 2021 03:37:35 UTC,Order,1T-DMTI-RCQY,The Stairwell,1,Partner,5,0,-1.77,-1.66,1.57
11 Apr 2021 07:29:10 UTC,Order,Y0-L60Y-6NLN,Why Willows Weep: Contemporary Tales from the Woods,1,Partner,8.33,1.5,-2.27,-1.76,4.3
11 Apr 2021 07:53:26 UTC,Order,K0-WXFV-XIXA,Peter Alliss' Golf Heroes,1,Partner,8.99,0.75,-2.38,-1.66,4.95
11 Apr 2021 09:14:53 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 irresistible hand knits for babies: 20 irresistible knits for babies,1,Partner,9.99,0,-2.53,-2.21,5.25
11 Apr 2021 09:32:03 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 irresistible hand knits for babies: 20 irresistible knits for babies,1,Partner,9.99,0,-2.53,-2.21,5.25
11 Apr 2021 10:04:49 UTC,Order,75-GZXI-YX7C,"Outdoor Adventures with Children - Lake District: 40 family days with under 12s exploring, biking, scrambling, on the water and more (Adventures for C",1,Seller,9,0,-2.38,0,6.62
11 Apr 2021 10:05:04 UTC,Order,NS-UY11-23CF,War And Peas: 1,1,Seller,4.8,0,-1.24,0,3.56
11 Apr 2021 10:05:07 UTC,Order,PB-RZM7-XJ47,High Tea in Mosul: The true story of two Englishwomen in war-torn Iraq,1,Seller,4.99,0,-1.25,0,3.74
11 Apr 2021 10:05:13 UTC,Order,08-PFQD-K4U1,Secret Muses: The Life of Frederick Ashton,1,Seller,4.76,0,-1.24,0,3.52
11 Apr 2021 11:42:49 UTC,Order,WT-SXG8-9W2E,Confessions of a Showman: My Life in the Circus,1,Partner,7.71,0,-2.18,-1.76,3.77
11 Apr 2021 12:52:30 UTC,Order,FC-T2BA-UH8B,"America's Mistress: Eartha Kitt, Her Life and Times",1,Partner,6.99,3.99,-2.07,-5.53,3.38
11 Apr 2021 20:29:54 UTC,Order,P4-55QT-R0VD,The Pasta Machine Cookbook: 100 Simple and Successful Home Pasta Making Recipes,1,Partner,10.15,0,-2.55,-2.21,5.39
11 Apr 2021 21:13:12 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 irresistible hand knits for babies: 20 irresistible knits for babies,1,Partner,9.99,0,-2.53,-2.21,5.25
11 Apr 2021 22:13:02 UTC,Order,EL-2QKI-7LLN,"Hornchurch Offensive: A Definitive Account of the RAF Fighter Airfield, Its Pilots, Groundcrew and Staff, 1941-1962",1,Partner,5,0,-1.77,-1.76,1.47
11 Apr 2021 22:33:18 UTC,Order,Y0-L60Y-6NLN,Why Willows Weep: Contemporary Tales from the Woods,1,Partner,8.33,0,-2.27,-1.76,4.3
11 Apr 2021 23:37:38 UTC,Order,C7-GFMX-CSBE,TV Go Home,1,Partner,6.3,0,-1.96,-1.76,2.58
11 Apr 2021 23:38:44 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 irresistible hand knits for babies: 20 irresistible knits for babies,1,Partner,9.99,0,-2.53,-2.21,5.25
12 Apr 2021 00:22:23 UTC,Order,Z6-SHW6-D3RL,"Xavier: A British Secret Agent With The French Resistance: The Story of Richard Heslop, One of SOE's Greatest Agents",1,Partner,5.49,0,-1.84,-1.66,1.99
12 Apr 2021 01:36:58 UTC,Order,YH-F25Y-4KH9,Color Me Jane: A Jane Austen Adult Coloring Book,1,Partner,9.84,0,-2.51,-1.76,5.57
12 Apr 2021 02:21:41 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 irresistible hand knits for babies: 20 irresistible knits for babies,1,Partner,9.99,0,-2.53,-2.21,5.25
12 Apr 2021 04:25:03 UTC,Order,KP-1ARY-7U8U,James Fitzjames: The Mystery Man of the Franklin Expedition,1,Partner,7,1.49,-2.07,-2.21,2.72
12 Apr 2021 04:25:09 UTC,Order,O6-SHXT-MG2R,A Woman Unknown: Book 4 in the Kate Shackleton mysteries,1,Partner,8.88,2.25,-2.36,-1.76,4.76
12 Apr 2021 06:51:14 UTC,Order,NS-UY11-23CF,War And Peas: 1,1,Seller,4.79,0,-1.24,0,3.55
12 Apr 2021 08:46:42 UTC,Order,GG-GEKE-QIAW,The Book Of Colour: A Family Memoir,1,Partner,5.79,0,-1.89,-1.66,2.24
12 Apr 2021 12:33:40 UTC,Order,8Y-440Z-JUJS,Asian Horror (Kamera Books),1,Partner,7.95,0,-2.22,-1.66,4.07
12 Apr 2021 13:59:53 UTC,Order,DI-B8P1-HZ8K,Freedom In Exile: The Autobiography of the Dalai Lama of Tibet: Autobiography of His Holiness the Dalai Lama of Tibet,1,Partner,8.49,0,-2.3,-1.76,4.43
12 Apr 2021 14:23:05 UTC,Order,J9-2GA6-AFAR,The Snow Queen,1,Partner,6.24,0,-1.95,-1.76,2.53
12 Apr 2021 14:55:46 UTC,Order,VJ-WFGP-95MI,The Woman Who Shot Mussolini,1,Partner,8.95,0,-2.37,-2.21,4.37
12 Apr 2021 15:06:25 UTC,Order,ZF-EOUY-XBL9,No Expenses Spared,1,Partner,10.99,0,-2.68,-2.21,6.1
12 Apr 2021 15:27:40 UTC,Order,RU-YV5B-LOJP,Tiny Histories: Trivial events and trifling decisions that changed British history,1,Partner,7.77,0,-2.19,-2.21,3.37
12 Apr 2021 16:08:53 UTC,Order,KP-1ARY-7U8U,James Fitzjames: The Mystery Man of the Franklin Expedition,1,Partner,7,0,-2.07,-2.21,2.72
12 Apr 2021 16:32:02 UTC,Order,1V-WE8Y-ZNE5,Street Art From Around the World,1,Partner,7.49,0,-2.15,-1.76,3.58
12 Apr 2021 16:56:39 UTC,Order,T1-25C6-OYBH,"From Hell Companion, The",1,Partner,7.99,0,-2.22,-2.21,3.56
12 Apr 2021 18:27:10 UTC,Order,RE-0CVB-WELU,Sex & Drugs & Rebel Tours: The England Cricket Team in the 1980s,1,Partner,6.99,1,-2.07,-1.76,3.16
12 Apr 2021 19:01:39 UTC,Order,VJ-WFGP-95MI,The Woman Who Shot Mussolini,1,Partner,8.95,1.5,-2.37,-2.21,4.37
12 Apr 2021 19:18:17 UTC,Order,VD-Q2BB-BR36,Vengeful,1,Partner,7.24,0,-2.11,-2.21,2.92
12 Apr 2021 19:33:55 UTC,Order,VJ-WFGP-95MI,The Woman Who Shot Mussolini,1,Partner,8.95,0,-2.37,-2.21,4.37
12 Apr 2021 19:59:53 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 irresistible hand knits for babies: 20 irresistible knits for babies,1,Partner,9.99,0,-2.53,-2.21,5.25
12 Apr 2021 20:18:07 UTC,Order,04-UGMK-IE1W,"For Richer, For Poorer: Confessions of a Player",1,Partner,5.3,0,-1.81,-2.21,1.28
12 Apr 2021 20:29:34 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 irresistible hand knits for babies: 20 irresistible knits for babies,1,Partner,9.99,0,-2.53,-2.21,5.25
12 Apr 2021 20:32:13 UTC,Order,ZU-U62C-XQL8,Death of a Liar (Hamish Macbeth),1,Partner,5.99,0.99,-1.92,-2.48,2.58
12 Apr 2021 20:55:57 UTC,Order,VD-Q2BB-BR36,Vengeful,1,Partner,7.24,0,-2.11,-2.21,2.92
12 Apr 2021 21:48:39 UTC,Order,KP-1ARY-7U8U,James Fitzjames: The Mystery Man of the Franklin Expedition,1,Partner,7,0,-2.07,-2.21,2.72
12 Apr 2021 22:29:02 UTC,Order,VJ-WFGP-95MI,The Woman Who Shot Mussolini,1,Partner,8.95,0,-2.37,-2.21,4.37
12 Apr 2021 22:43:14 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 irresistible hand knits for babies: 20 irresistible knits for babies,1,Partner,9.99,0,-2.53,-2.21,5.25
12 Apr 2021 23:22:16 UTC,Order,A1-LDL7-3FKW,"Of Cats and Men: Profiles of history's great cat-loving artists, writers, thinkers and statesmen",1,Partner,4.99,0,-1.25,-2.21,1.53
13 Apr 2021 00:26:27 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 irresistible hand knits for babies: 20 irresistible knits for babies,1,Partner,9.99,3.99,-2.53,-5.53,5.92
13 Apr 2021 01:39:08 UTC,Order,8I-BC6B-DZC5,Daily Love: Growing Into Grace,1,Partner,7.93,0,-2.21,-1.76,3.96
13 Apr 2021 02:05:36 UTC,Order,RU-YV5B-LOJP,Tiny Histories: Trivial events and trifling decisions that changed British history,1,Partner,7.77,0,-2.19,-2.21,3.37
13 Apr 2021 04:06:28 UTC,Order,KP-1ARY-7U8U,James Fitzjames: The Mystery Man of the Franklin Expedition,1,Partner,7,0,-2.07,-2.21,2.72
13 Apr 2021 06:20:35 UTC,Order,C5-IGCM-OO71,Cycling in the Lake District: Week-Long Tours and Day Rides (Cycling and Cycle Touring Guides) (Cicerone Cycling Guides),1,Seller,10.89,0,-2.67,0,8.22
13 Apr 2021 06:20:57 UTC,Order,NS-UY11-23CF,War And Peas: 1,1,Seller,4.79,0,-1.24,0,3.55
13 Apr 2021 06:30:42 UTC,Order,D3-FPFB-8BLJ,Vengeful,1,Seller,6.35,0,-1.97,0,4.38
13 Apr 2021 11:29:44 UTC,Order,KP-1ARY-7U8U,James Fitzjames: The Mystery Man of the Franklin Expedition,1,Partner,7,1.5,-2.07,-2.21,2.72
13 Apr 2021 11:31:01 UTC,Order,04-UGMK-IE1W,"For Richer, For Poorer: Confessions of a Player",1,Partner,5.3,0,-1.81,-2.21,1.28
13 Apr 2021 11:39:01 UTC,Order,04-UGMK-IE1W,"For Richer, For Poorer: Confessions of a Player",1,Partner,5.3,0,-1.81,-2.21,1.28
13 Apr 2021 12:50:11 UTC,Order,UL-H677-VB92,101 Team Handball (101 Drills),1,Partner,6.54,0,-2,-1.76,2.78
13 Apr 2021 16:18:30 UTC,Order,VD-Q2BB-BR36,Vengeful,1,Partner,7.24,0,-2.11,-2.21,2.92
13 Apr 2021 16:22:10 UTC,Order,O6-SHXT-MG2R,A Woman Unknown: Book 4 in the Kate Shackleton mysteries,1,Partner,8.88,0,-2.36,-1.76,4.76
13 Apr 2021 18:30:24 UTC,Order,5M-N9ZH-7LBI,Pitch Black: The Story of Black British Footballers,1,Partner,7.5,1.12,-2.15,-2.21,3.14
13 Apr 2021 19:00:47 UTC,Order,DI-B8P1-HZ8K,Freedom In Exile: The Autobiography of the Dalai Lama of Tibet: Autobiography of His Holiness the Dalai Lama of Tibet,1,Partner,8.49,0,-2.3,-1.76,4.43
13 Apr 2021 19:29:35 UTC,Order,IJ-1U34-J0VH,3 Commando Brigade,1,Partner,5.5,2.99,-1.84,-4.25,2.4
13 Apr 2021 20:32:46 UTC,Order,O6-SHXT-MG2R,A Woman Unknown: Book 4 in the Kate Shackleton mysteries,1,Partner,8.88,1,-2.36,-1.76,4.76
13 Apr 2021 21:01:00 UTC,Order,XR-669I-IDBK,Henry Cecil: Trainer of Genius,1,Partner,4.49,0,-1.23,-2.21,1.05
13 Apr 2021 21:26:21 UTC,Order,RE-0CVB-WELU,Sex & Drugs & Rebel Tours: The England Cricket Team in the 1980s,1,Partner,6.99,0,-2.07,-1.76,3.16
13 Apr 2021 23:12:31 UTC,Order,P3-TCTN-X358,The Secret Pleasures of Menopause,1,Partner,8.8,1.12,-2.35,-1.66,4.79
13 Apr 2021 23:31:56 UTC,Order,WE-TL0G-32UE,Millie's Marvellous Hat,1,Partner,5.8,0,-1.89,-1.66,2.25
14 Apr 2021 06:36:17 UTC,Order,TX-PUEQ-7MLW,We Sold Our Souls,1,Seller,5.99,0,-1.92,0,4.07
14 Apr 2021 06:36:53 UTC,Order,NS-UY11-23CF,War And Peas: 1,1,Seller,4.73,0,-1.24,0,3.49
14 Apr 2021 06:37:03 UTC,Order,C5-IGCM-OO71,Cycling in the Lake District: Week-Long Tours and Day Rides (Cycling and Cycle Touring Guides) (Cicerone Cycling Guides),1,Seller,10.89,0,-2.67,0,8.22
14 Apr 2021 08:37:21 UTC,Order,J9-2GA6-AFAR,The Snow Queen,1,Partner,6.24,1.5,-1.95,-1.76,2.53
14 Apr 2021 12:19:39 UTC,Order,KP-1ARY-7U8U,James Fitzjames: The Mystery Man of the Franklin Expedition,1,Partner,7,1,-2.07,-2.21,2.72
14 Apr 2021 12:29:23 UTC,Order,XR-669I-IDBK,Henry Cecil: Trainer of Genius,1,Partner,4.49,0,-1.23,-2.21,1.05
14 Apr 2021 14:36:02 UTC,Order,Z6-SHW6-D3RL,"Xavier: A British Secret Agent With The French Resistance: The Story of Richard Heslop, One of SOE's Greatest Agents",1,Partner,5.49,1,-1.84,-1.66,1.99
14 Apr 2021 15:13:58 UTC,Order,KJ-YEMT-HKAM,We're the Famous Man United - Old Trafford in the '80s: The Players' Stories,1,Partner,4.5,0,-1.23,-1.66,1.61
14 Apr 2021 15:57:55 UTC,Order,LM-QINW-V05Y,"""Life on Mars""",1,Partner,5.8,3.99,-1.89,-5.53,2.37
14 Apr 2021 16:27:16 UTC,Order,KP-1ARY-7U8U,James Fitzjames: The Mystery Man of the Franklin Expedition,1,Partner,7,0,-2.07,-2.21,2.72
14 Apr 2021 16:37:27 UTC,Order,04-UGMK-IE1W,"For Richer, For Poorer: Confessions of a Player",1,Partner,5.3,0,-1.81,-2.21,1.28
14 Apr 2021 18:55:52 UTC,Order,27-RTWX-GRDU,The World's Laziest Duck: and other Amazing Records,1,Partner,5.64,0,-1.86,-1.66,2.12
14 Apr 2021 19:22:13 UTC,Order,1V-WE8Y-ZNE5,Street Art From Around the World,1,Partner,7.49,0,-2.15,-1.76,3.58
14 Apr 2021 19:25:33 UTC,Order,VD-Q2BB-BR36,Vengeful,1,Partner,7.24,1,-2.11,-2.21,2.92
14 Apr 2021 19:45:36 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 irresistible hand knits for babies: 20 irresistible knits for babies,1,Partner,9.99,3.99,-2.53,-5.53,5.92
14 Apr 2021 19:49:50 UTC,Order,C7-GFMX-CSBE,TV Go Home,1,Partner,6.91,0,-2.06,-1.76,3.09
14 Apr 2021 19:50:12 UTC,Order,ZU-U62C-XQL8,Death of a Liar (Hamish Macbeth),1,Partner,5.99,1.49,-1.92,-1.66,2.41
14 Apr 2021 20:47:13 UTC,Order,GG-GEKE-QIAW,The Book Of Colour: A Family Memoir,1,Partner,5.79,0,-1.89,-1.66,2.24
14 Apr 2021 21:18:28 UTC,Order,KP-1ARY-7U8U,James Fitzjames: The Mystery Man of the Franklin Expedition,1,Partner,7,0,-2.07,-2.21,2.72
14 Apr 2021 21:59:13 UTC,Order,ZU-U62C-XQL8,Death of a Liar (Hamish Macbeth),1,Partner,5.99,0,-1.92,-1.66,2.41
14 Apr 2021 21:59:16 UTC,Order,XB-G5HE-3MB6,Planet of the Blind,1,Partner,4.8,0,-1.24,-1.66,1.9
14 Apr 2021 22:26:51 UTC,Order,1V-WE8Y-ZNE5,Street Art From Around the World,1,Partner,7.49,0,-2.15,-1.76,3.58
14 Apr 2021 23:08:11 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 irresistible hand knits for babies: 20 irresistible knits for babies,1,Partner,9.99,3.99,-2.53,-5.53,5.92
14 Apr 2021 23:25:35 UTC,Order,QN-LC81-9XNU,Ugly: The Aesthetics of Everything,1,Partner,10.99,0,-2.68,-2.65,5.66
14 Apr 2021 23:29:54 UTC,Order,KP-1ARY-7U8U,James Fitzjames: The Mystery Man of the Franklin Expedition,1,Partner,7,1.5,-2.07,-2.21,2.72
14 Apr 2021 23:57:11 UTC,Order,04-UGMK-IE1W,"For Richer, For Poorer: Confessions of a Player",1,Partner,5.3,0,-1.81,-2.21,1.28
15 Apr 2021 00:12:08 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 irresistible hand knits for babies: 20 irresistible knits for babies,1,Partner,9.99,0,-2.53,-2.21,5.25
15 Apr 2021 00:20:06 UTC,Order,O6-SHXT-MG2R,A Woman Unknown: Book 4 in the Kate Shackleton mysteries,1,Partner,8.88,0,-2.36,-1.76,4.76
15 Apr 2021 00:26:02 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 irresistible hand knits for babies: 20 irresistible knits for babies,1,Partner,9.99,0,-2.53,-2.21,5.25
15 Apr 2021 01:08:07 UTC,Order,1V-WE8Y-ZNE5,Street Art From Around the World,1,Partner,7.49,1,-2.15,-1.76,3.58
15 Apr 2021 02:31:21 UTC,Order,1V-WE8Y-ZNE5,Street Art From Around the World,1,Partner,7.49,0,-2.15,-1.76,3.58
15 Apr 2021 04:32:21 UTC,Order,KP-1ARY-7U8U,James Fitzjames: The Mystery Man of the Franklin Expedition,1,Partner,7,0,-2.07,-2.21,2.72
15 Apr 2021 07:24:58 UTC,Order,0L-U6CY-L7AL,First Knits: 20 irresistible hand knits for babies: 20 irresistible knits for babies,1,Seller,7.49,0,-2.15,0,5.34
15 Apr 2021 11:24:42 UTC,Order,C0-R3EY-4M9B,Steamy Sex: The Sex Doctor's Guide to Keeping it Hot,1,Seller,8.09,0,-2.24,0,5.85
15 Apr 2021 12:27:59 UTC,Order,H0-VB7H-S9ZS,The Chicken that Hatched a Cow,1,Partner,7.05,0.44,-2.08,-2.32,2.65
15 Apr 2021 14:08:03 UTC,Order,DI-B8P1-HZ8K,Freedom In Exile: The Autobiography of the Dalai Lama of Tibet: Autobiography of His Holiness the Dalai Lama of Tibet,1,Partner,8.49,0.5,-2.3,-2.18,4.51
15 Apr 2021 15:15:55 UTC,Order,VD-Q2BB-BR36,Vengeful,1,Partner,7.24,2.99,-2.11,-2.21,2.92
15 Apr 2021 15:24:30 UTC,Order,J9-2GA6-AFAR,The Snow Queen,1,Partner,6.24,0,-1.95,-1.76,2.53
15 Apr 2021 15:31:04 UTC,Order,Y3-XH5Y-MERB,Rivals: Newcastle United vs Sunderland - Classic Tyne and Wear Derby Games,1,Partner,6.63,0,-2.01,-1.66,2.96
15 Apr 2021 17:04:19 UTC,Order,HP-3RK7-S5DR,iExplore - Bugs: An Augmented Reality Book,1,Partner,11.99,0,-2.83,-1.76,7.4
15 Apr 2021 19:09:40 UTC,Order,EL-2QKI-7LLN,"Hornchurch Offensive: A Definitive Account of the RAF Fighter Airfield, Its Pilots, Groundcrew and Staff, 1941-1962",1,Partner,5,1.49,-1.77,-1.76,1.47
15 Apr 2021 20:55:29 UTC,Order,Y0-L60Y-6NLN,Why Willows Weep: Contemporary Tales from the Woods,1,Partner,8.33,3.99,-2.27,-5.08,4.97
15 Apr 2021 22:30:38 UTC,Order,T1-25C6-OYBH,"From Hell Companion, The",1,Partner,7.99,1,-2.22,-2.21,3.56
16 Apr 2021 00:25:04 UTC,Order,14-PX6V-1P05,Red Azalea,1,Partner,4.95,0,-1.25,-1.66,2.04
16 Apr 2021 00:34:59 UTC,Order,IE-O1Q3-ILCQ,First Knits: 20 irresistible hand knits for babies: 20 Irresistible Hand Knits for Babies,1,Partner,9.99,3.99,-2.53,-5.53,5.92
16 Apr 2021 05:36:07 UTC,Order,WV-UU5G-CD5Y,Walking the Lake District Fells - Mardale and the Far East: High Street and Kentmere (British Mountains),1,Seller,10.86,0,-2.66,0,8.2
16 Apr 2021 11:28:27 UTC,Order,A1-LDL7-3FKW,"Of Cats and Men: Profiles of history's great cat-loving artists, writers, thinkers and statesmen",1,Partner,4.99,5.7,-1.25,-6.96,2.48
16 Apr 2021 11:41:37 UTC,Order,J9-2GA6-AFAR,The Snow Queen,1,Partner,6.24,0,-1.95,-1.76,2.53
16 Apr 2021 11:43:48 UTC,Order,CP-EBNC-99HK,Consider The Lobster: And Other Essays: Essays and Arguments,1,Partner,8.32,0,-2.27,-2.21,3.84
16 Apr 2021 12:51:26 UTC,Order,3O-C06T-JUF7,Shed Decor: How to Decorate and Furnish your Favourite Garden Room,1,Partner,14.99,14.99,-3.29,-15.14,11.55
16 Apr 2021 13:20:46 UTC,Order,0J-91HU-2PGE,How To Be A Police Officer,1,Partner,8.92,0,-2.36,-1.76,4.8
16 Apr 2021 15:30:53 UTC,Order,N0-LVRZ-ASBU,The Guardian Columns,1,Partner,7.19,0,-2.1,-1.76,3.33
16 Apr 2021 15:40:58 UTC,Order,XS-JU3W-H7H5,Madame Zero,1,Partner,10,0,-2.53,-1.76,5.71
16 Apr 2021 16:49:06 UTC,Order,1V-WE8Y-ZNE5,Street Art From Around the World,1,Partner,7.49,0,-2.15,-1.76,3.58
